iteration,compute_time
2644.0,31811230.0
2645.0,31598463.0
2646.0,32121731.0
2647.0,31986528.0
2648.0,31695735.0
2649.0,31445889.0
2650.0,31718217.0
2651.0,31761317.0
2652.0,31405343.0
2653.0,31567966.0
2654.0,32311394.0
2655.0,31533763.0
2656.0,31613661.0
2657.0,31383221.0
2658.0,32297248.0
2659.0,32295936.0
2660.0,32066928.0
2661.0,32070805.0
2662.0,31480173.0
2663.0,31507954.0
2664.0,31854031.0
2665.0,31407367.0
2666.0,31668034.0
2667.0,31775093.0
2668.0,32105871.0
2669.0,31979565.0
2670.0,32071337.0
2671.0,32085393.0
2672.0,32176123.0
2673.0,32136068.0
2674.0,31720441.0
2675.0,31515679.0
2676.0,31985667.0
2677.0,31691398.0
2678.0,31637577.0
2679.0,31348667.0
2680.0,32184599.0
2681.0,32036031.0
2682.0,32086315.0
2683.0,31901409.0
2684.0,31442433.0
2685.0,32000765.0
2686.0,32069342.0
2687.0,32271611.0
2688.0,31920425.0
2689.0,31626657.0
2690.0,31527370.0
2691.0,31731853.0
2692.0,31549503.0
2693.0,31558920.0
2694.0,31886051.0
2695.0,31575531.0
2696.0,32556053.0
2697.0,31325814.0
2698.0,32052782.0
2699.0,31629683.0
2700.0,31785032.0
2701.0,31992971.0
2702.0,32305514.0
2703.0,32057742.0
2704.0,32137269.0
2705.0,32625602.0
2706.0,31716784.0
2707.0,31765717.0
2708.0,31856466.0
2709.0,32676477.0
2710.0,33196127.0
2711.0,32434936.0
2712.0,32221257.0
2713.0,32024099.0
2714.0,32300416.0
2715.0,31993562.0
2716.0,32205467.0
2717.0,32061678.0
2718.0,32000997.0
2719.0,31832742.0
2720.0,32168959.0
2721.0,32317096.0
2722.0,31724369.0
2723.0,31364787.0
2724.0,31600397.0
2725.0,32105663.0
2726.0,32021623.0
2727.0,32003380.0
2728.0,32067550.0
2729.0,32207632.0
2730.0,32060456.0
2731.0,32296338.0
2732.0,31997470.0
2733.0,32126110.0
2734.0,32286429.0
2735.0,32244000.0
2736.0,31939111.0
2737.0,32134505.0
2738.0,31393331.0
2739.0,31821710.0
2740.0,31419080.0
2741.0,31888606.0
2742.0,32233088.0
2743.0,32223071.0
2744.0,31770676.0
2745.0,31879770.0
2746.0,32212451.0
2747.0,31963566.0
2748.0,32317768.0
2749.0,32196812.0
2750.0,32214975.0
2751.0,32031593.0
2752.0,32179640.0
2753.0,32313140.0
2754.0,32116060.0
2755.0,31547811.0
2756.0,31413148.0
2757.0,32307488.0
2758.0,32488266.0
2759.0,32091816.0
2760.0,32321815.0
2761.0,31947457.0
2762.0,32023108.0
2763.0,32265560.0
2764.0,32080635.0
2765.0,31659458.0
2766.0,31784562.0
2767.0,31872247.0
2768.0,32046492.0
2769.0,32004402.0
2770.0,31697740.0
2771.0,31800953.0
2772.0,31482719.0
2773.0,31944591.0
2774.0,32080384.0
2775.0,31973164.0
2776.0,32126000.0
2777.0,32134175.0
2778.0,32234251.0
2779.0,32097597.0
2780.0,32246905.0
2781.0,32142961.0
2782.0,32228521.0
2783.0,32080965.0
2784.0,32201240.0
2785.0,31377333.0
2786.0,31976600.0
2787.0,31720453.0
2788.0,31854843.0
2789.0,32207222.0
2790.0,31683082.0
2791.0,32104179.0
2792.0,32260782.0
2793.0,31601951.0
2794.0,31540777.0
2795.0,31646775.0
2796.0,31517504.0
2797.0,31446221.0
2798.0,31490985.0
2799.0,31526080.0
2800.0,31455618.0
2801.0,32811049.0
2802.0,32679224.0
2803.0,32697298.0
2804.0,31903555.0
2805.0,32313009.0
2806.0,32072911.0
2807.0,32727934.0
2808.0,32291449.0
2809.0,31674297.0
2810.0,31458894.0
2811.0,31129530.0
2812.0,31869912.0
2813.0,31741061.0
2814.0,32023209.0
2815.0,31366191.0
2816.0,31554893.0
2817.0,32178618.0
2818.0,32177587.0
2819.0,32719950.0
2820.0,32688420.0
2821.0,31927679.0
2822.0,32254109.0
2823.0,32116082.0
2824.0,31683293.0
2825.0,32083952.0
2826.0,31920067.0
2827.0,31870183.0
2828.0,32055478.0
2829.0,32230506.0
2830.0,31784192.0
2831.0,31368766.0
2832.0,32417555.0
2833.0,31806304.0
2834.0,31728528.0
2835.0,32430889.0
2836.0,31427245.0
2837.0,31917671.0
2838.0,31731314.0
2839.0,31705485.0
2840.0,32163501.0
2841.0,31579871.0
2842.0,32267084.0
2843.0,31666352.0
2844.0,31814809.0
2845.0,31493009.0
2846.0,32011737.0
2847.0,33785690.0
2848.0,31898735.0
2849.0,31963167.0
2850.0,31432586.0
2851.0,32929721.0
2852.0,31345503.0
2853.0,31644982.0
2854.0,31861086.0
2855.0,31591223.0
2856.0,31713890.0
2857.0,31408832.0
2858.0,31706578.0
2859.0,31140239.0
2860.0,31649321.0
2861.0,31694204.0
2862.0,31499551.0
2863.0,31463954.0
2864.0,31585712.0
2865.0,31899578.0
2866.0,31726896.0
2867.0,31551768.0
2868.0,31729671.0
2869.0,31833344.0
2870.0,31394034.0
2871.0,31778272.0
2872.0,32608532.0
2873.0,32497885.0
2874.0,32147060.0
2875.0,32285849.0
2876.0,32156959.0
2877.0,32523594.0
2878.0,32026824.0
2879.0,31876845.0
2880.0,32117775.0
2881.0,32119750.0
2882.0,32148001.0
2883.0,31754397.0
2884.0,31742584.0
2885.0,31965371.0
2886.0,31645303.0
2887.0,31699304.0
2888.0,32922167.0
2889.0,31723189.0
2890.0,32406063.0
2891.0,32290168.0
2892.0,32207262.0
2893.0,32010014.0
2894.0,32163080.0
2895.0,32110402.0
2896.0,32321848.0
2897.0,32162349.0
2898.0,31637629.0
2899.0,31671562.0
2900.0,31483882.0
2901.0,31771018.0
2902.0,31711889.0
2903.0,31827183.0
2904.0,32213584.0
2905.0,32016306.0
2906.0,31908846.0
2907.0,31813899.0
2908.0,32193938.0
2909.0,31883829.0
2910.0,32115150.0
2911.0,32142392.0
2912.0,31703162.0
2913.0,31753294.0
2914.0,31861097.0
2915.0,31382513.0
2916.0,31394686.0
2917.0,32140097.0
2918.0,31916169.0
2919.0,31902465.0
2920.0,31801335.0
2921.0,32213094.0
2922.0,31719793.0
2923.0,31654130.0
2924.0,31984978.0
2925.0,31945756.0
2926.0,32253829.0
2927.0,32468030.0
2928.0,31361935.0
2929.0,31542401.0
2930.0,31561658.0
2931.0,31987765.0
2932.0,32082922.0
2933.0,32177287.0
2934.0,32563478.0
2935.0,32231248.0
2936.0,32110593.0
2937.0,32034089.0
2938.0,32113528.0
2939.0,32126563.0
2940.0,32168721.0
2941.0,31731825.0
2942.0,31598667.0
2943.0,32012519.0
2944.0,31563461.0
2945.0,31607243.0
2946.0,31427227.0
2947.0,31754677.0
2948.0,32266134.0
2949.0,32088712.0
2950.0,32069697.0
2951.0,31829838.0
2952.0,32308772.0
2953.0,31631207.0
2954.0,31569112.0
2955.0,32243371.0
2956.0,32226680.0
2957.0,31681362.0
2958.0,31650063.0
2959.0,31323483.0
2960.0,31637590.0
2961.0,32580381.0
2962.0,32195551.0
2963.0,32115722.0
2964.0,31855056.0
2965.0,32018521.0
2966.0,31657817.0
2967.0,31756582.0
2968.0,31903587.0
2969.0,31648730.0
2970.0,31482731.0
2971.0,31693985.0
2972.0,31181478.0
2973.0,31967356.0
2974.0,32696798.0
2975.0,32249813.0
2976.0,32273227.0
2977.0,32089994.0
2978.0,32234544.0
2979.0,32036565.0
2980.0,32092839.0
2981.0,32168491.0
2982.0,32242780.0
2983.0,31690108.0
2984.0,31533416.0
2985.0,32040462.0
2986.0,31539266.0
2987.0,31467141.0
2988.0,32046964.0
2989.0,31972105.0
2990.0,31994968.0
2991.0,32190762.0
2992.0,32054811.0
2993.0,31811144.0
2994.0,32049659.0
2995.0,31660553.0
2996.0,31465569.0
2997.0,31668918.0
2998.0,31317121.0
2999.0,31590823.0
3000.0,31859504.0
3001.0,31470318.0
3002.0,32123728.0
3003.0,32500280.0
3004.0,32315636.0
3005.0,32297081.0
3006.0,31908446.0
3007.0,31911911.0
3008.0,32082650.0
3009.0,32220640.0
3010.0,32065469.0
3011.0,32119210.0
3012.0,31721326.0
3013.0,31753237.0
3014.0,31484444.0
3015.0,31954623.0
3016.0,31763115.0
3017.0,31459678.0
3018.0,32050761.0
3019.0,32408249.0
3020.0,32242240.0
3021.0,32194850.0
3022.0,31616070.0
3023.0,31902053.0
3024.0,32132274.0
3025.0,31992274.0
3026.0,32236899.0
3027.0,31989247.0
3028.0,32157351.0
3029.0,32160296.0
3030.0,32216521.0
3031.0,32115963.0
3032.0,32209789.0
3033.0,32165736.0
3034.0,32544825.0
3035.0,31948100.0
3036.0,32169203.0
3037.0,31630677.0
3038.0,31761662.0
3039.0,31575875.0
3040.0,32399273.0
3041.0,32378203.0
3042.0,32154847.0
3043.0,32035153.0
3044.0,32163763.0
3045.0,32078894.0
3046.0,31913396.0
3047.0,31588949.0
3048.0,31680481.0
3049.0,32502085.0
3050.0,32497316.0
3051.0,31772823.0
3052.0,31827565.0
3053.0,31646748.0
3054.0,31170257.0
3055.0,31473814.0
3056.0,32190273.0
3057.0,32281573.0
3058.0,32194450.0
3059.0,31608786.0
3060.0,31819881.0
3061.0,31205283.0
3062.0,31220511.0
3063.0,31892826.0
3064.0,32128347.0
3065.0,31917112.0
3066.0,31581215.0
3067.0,31473093.0
3068.0,32136402.0
3069.0,32209778.0
3070.0,31908126.0
3071.0,32391399.0
3072.0,31688235.0
3073.0,31858573.0
3074.0,31526553.0
3075.0,31748088.0
3076.0,31973788.0
3077.0,31612074.0
3078.0,31341388.0
3079.0,31216364.0
3080.0,31793943.0
3081.0,31797349.0
3082.0,31577790.0
3083.0,31658490.0
3084.0,31509932.0
3085.0,32133807.0
3086.0,31955485.0
3087.0,32333811.0
3088.0,32342036.0
3089.0,32208167.0
3090.0,32192737.0
3091.0,32374677.0
3092.0,31841312.0
3093.0,31478473.0
3094.0,31843425.0
3095.0,32410244.0
3096.0,32253410.0
3097.0,32086358.0
3098.0,32137605.0
3099.0,32181597.0
3100.0,31756162.0
3101.0,31735964.0
3102.0,31216374.0
3103.0,31412240.0
3104.0,32137584.0
3105.0,31685210.0
3106.0,31872170.0
3107.0,32191636.0
3108.0,32156309.0
3109.0,32088273.0
3110.0,32266185.0
3111.0,32061764.0
3112.0,32096979.0
3113.0,32089425.0
3114.0,32164205.0
3115.0,32077382.0
3116.0,32066902.0
3117.0,31769569.0
3118.0,31751574.0
3119.0,31796778.0
3120.0,32358418.0
3121.0,31602936.0
3122.0,31334034.0
3123.0,31920359.0
3124.0,31653571.0
3125.0,31648661.0
3126.0,31510714.0
3127.0,31658069.0
3128.0,31502980.0
3129.0,31347600.0
3130.0,32269291.0
3131.0,31793051.0
3132.0,31953881.0
3133.0,31995409.0
3134.0,31783093.0
3135.0,31861351.0
3136.0,31697634.0
3137.0,31630549.0
3138.0,31439711.0
3139.0,31648693.0
3140.0,31511325.0
3141.0,31755252.0
3142.0,31778375.0
3143.0,32004616.0
3144.0,32855126.0
3145.0,32377062.0
3146.0,31674531.0
3147.0,31386032.0
3148.0,31459829.0
3149.0,31704206.0
3150.0,31732448.0
3151.0,31495746.0
3152.0,31884132.0
3153.0,31419665.0
3154.0,31468796.0
3155.0,31402272.0
3156.0,31510705.0
3157.0,31572932.0
3158.0,32034302.0
3159.0,31522285.0
3160.0,32070750.0
3161.0,32083464.0
3162.0,31978628.0
3163.0,31670413.0
3164.0,31436927.0
3165.0,31721508.0
3166.0,31618996.0
3167.0,31848005.0
3168.0,32416647.0
3169.0,32789993.0
3170.0,32630305.0
3171.0,32333301.0
3172.0,32325897.0
3173.0,31723472.0
3174.0,32137165.0
3175.0,32168212.0
3176.0,32140651.0
3177.0,32089766.0
3178.0,31682414.0
3179.0,31653192.0
3180.0,31190276.0
3181.0,31643132.0
3182.0,31759239.0
3183.0,31268473.0
3184.0,31968840.0
3185.0,31762896.0
3186.0,31867792.0
3187.0,31402722.0
3188.0,31992655.0
3189.0,32141112.0
3190.0,32003735.0
3191.0,32080960.0
3192.0,31957359.0
3193.0,31479427.0
3194.0,31658380.0
3195.0,31622484.0
3196.0,32000490.0
3197.0,31989370.0
3198.0,31636571.0
3199.0,32015147.0
3200.0,32254443.0
3201.0,31509793.0
3202.0,32459457.0
3203.0,32352927.0
3204.0,32418771.0
3205.0,32156952.0
3206.0,32061745.0
3207.0,32082813.0
3208.0,32175065.0
3209.0,32156360.0
3210.0,32377003.0
3211.0,31433150.0
3212.0,31879283.0
3213.0,32236561.0
3214.0,32368447.0
3215.0,32405397.0
3216.0,32271586.0
3217.0,32069629.0
3218.0,31431397.0
3219.0,32090878.0
3220.0,32386420.0
3221.0,31983328.0
3222.0,31929988.0
3223.0,32008885.0
3224.0,31666757.0
3225.0,31659053.0
3226.0,31733360.0
3227.0,31545761.0
3228.0,33325094.0
3229.0,32313625.0
3230.0,32130844.0
3231.0,32053669.0
3232.0,31968680.0
3233.0,31952972.0
3234.0,32216863.0
3235.0,32251829.0
3236.0,31998746.0
3237.0,31620520.0
3238.0,31582530.0
3239.0,31664662.0
3240.0,31567181.0
3241.0,31670553.0
3242.0,31395270.0
3243.0,32316360.0
3244.0,33409230.0
3245.0,32159105.0
3246.0,32381381.0
3247.0,31964482.0
3248.0,32054621.0
3249.0,31580886.0
3250.0,32053198.0
3251.0,32085779.0
3252.0,31871639.0
3253.0,31822227.0
3254.0,31708414.0
3255.0,31570346.0
3256.0,31523319.0
3257.0,31442478.0
3258.0,31719636.0
3259.0,32191958.0
3260.0,31969012.0
3261.0,31525312.0
3262.0,31708245.0
3263.0,31709788.0
3264.0,31605924.0
3265.0,31633907.0
3266.0,31555038.0
3267.0,31740045.0
3268.0,31679371.0
3269.0,31360294.0
3270.0,31702274.0
3271.0,32222986.0
3272.0,31436167.0
3273.0,32320478.0
3274.0,31590635.0
3275.0,32106699.0
3276.0,31949715.0
3277.0,31640608.0
3278.0,32344854.0
3279.0,31688858.0
3280.0,31340217.0
3281.0,31832085.0
3282.0,31460221.0
3283.0,31552353.0
3284.0,32077664.0
3285.0,32182080.0
3286.0,31907277.0
3287.0,31845241.0
3288.0,31883302.0
3289.0,32458115.0
3290.0,32125244.0
3291.0,31664633.0
3292.0,31758650.0
3293.0,31575407.0
3294.0,31777985.0
3295.0,31609129.0
3296.0,32060152.0
3297.0,32199913.0
3298.0,32189714.0
3299.0,32268081.0
3300.0,32100257.0
3301.0,32015458.0
3302.0,32065121.0
3303.0,31798193.0
3304.0,32076683.0
3305.0,32029765.0
3306.0,31893281.0
3307.0,31602498.0
3308.0,31544780.0
3309.0,31605432.0
3310.0,31564676.0
3311.0,31978349.0
3312.0,32214090.0
3313.0,32089668.0
3314.0,32139230.0
3315.0,32697663.0
3316.0,31795678.0
3317.0,31530373.0
3318.0,31799646.0
3319.0,31960997.0
3320.0,32044413.0
3321.0,32035927.0
3322.0,31919210.0
3323.0,31675224.0
3324.0,31469350.0
3325.0,31397415.0
3326.0,32242744.0
3327.0,32575355.0
3328.0,32734462.0
3329.0,32844117.0
3330.0,31945038.0
3331.0,32178143.0
3332.0,32521444.0
3333.0,32218167.0
3334.0,32325388.0
3335.0,32087644.0
3336.0,32146774.0
3337.0,32113182.0
3338.0,32259595.0
3339.0,32138989.0
3340.0,32090519.0
3341.0,31500927.0
3342.0,31936943.0
3343.0,32031219.0
3344.0,31947402.0
3345.0,32037400.0
3346.0,32521584.0
3347.0,32142676.0
3348.0,32236382.0
3349.0,31982718.0
3350.0,32200575.0
3351.0,31659144.0
3352.0,31545071.0
3353.0,31654094.0
3354.0,31388849.0
3355.0,31669063.0
3356.0,31630751.0
3357.0,31863484.0
3358.0,31870951.0
3359.0,31836074.0
3360.0,32261318.0
3361.0,32702343.0
3362.0,31987597.0
3363.0,32162544.0
3364.0,32414946.0
3365.0,32122650.0
3366.0,32330028.0
3367.0,32095759.0
3368.0,32231253.0
3369.0,32374441.0
3370.0,32304128.0
3371.0,31584133.0
3372.0,32188553.0
3373.0,32052258.0
3374.0,31644658.0
3375.0,31929328.0
3376.0,31612477.0
3377.0,32383155.0
3378.0,32363149.0
3379.0,31672930.0
3380.0,32457424.0
3381.0,31888362.0
3382.0,31526486.0
3383.0,31623106.0
3384.0,31506539.0
3385.0,32246942.0
3386.0,31415499.0
3387.0,31496340.0
3388.0,31385854.0
3389.0,31672619.0
3390.0,32983708.0
3391.0,32304780.0
3392.0,32433681.0
3393.0,32094587.0
3394.0,31759442.0
3395.0,32295162.0
3396.0,32312043.0
3397.0,32169528.0
3398.0,32197259.0
3399.0,32223859.0
3400.0,32163667.0
3401.0,31985714.0
3402.0,31885998.0
3403.0,31665255.0
3404.0,31960266.0
3405.0,31631874.0
3406.0,32184264.0
3407.0,33345563.0
3408.0,31731660.0
3409.0,31998978.0
3410.0,32257050.0
3411.0,32091192.0
3412.0,31921855.0
3413.0,31597629.0
3414.0,32402132.0
3415.0,32172934.0
3416.0,32255508.0
3417.0,31791051.0
3418.0,31426730.0
3419.0,32002776.0
3420.0,32195917.0
3421.0,32272079.0
3422.0,31730266.0
3423.0,31830074.0
3424.0,32207488.0
3425.0,32243156.0
3426.0,31814925.0
3427.0,31910364.0
3428.0,32155562.0
3429.0,31996976.0
3430.0,31679783.0
3431.0,31582691.0
3432.0,31076777.0
3433.0,31650638.0
3434.0,31508363.0
3435.0,31615152.0
3436.0,31499657.0
3437.0,32051187.0
3438.0,32231934.0
3439.0,32006463.0
3440.0,32061737.0
3441.0,32025419.0
3442.0,32197340.0
3443.0,31696724.0
3444.0,31487193.0
3445.0,31657221.0
3446.0,31552287.0
3447.0,32055485.0
3448.0,31372279.0
3449.0,31959025.0
3450.0,32225152.0
3451.0,32177873.0
3452.0,32029196.0
3453.0,32078989.0
3454.0,32096331.0
3455.0,32047310.0
3456.0,32318336.0
3457.0,32080341.0
3458.0,32075703.0
3459.0,32165821.0
3460.0,32060945.0
3461.0,32047500.0
3462.0,32247263.0
3463.0,32044675.0
3464.0,31455916.0
3465.0,31405792.0
3466.0,32292157.0
3467.0,32082735.0
3468.0,31916756.0
3469.0,31897410.0
3470.0,32083427.0
3471.0,31943005.0
3472.0,32231423.0
3473.0,32228588.0
3474.0,31719107.0
3475.0,32067157.0
3476.0,31515627.0
3477.0,31620513.0
3478.0,31515667.0
3479.0,31504366.0
3480.0,31941102.0
3481.0,32297237.0
3482.0,32464078.0
3483.0,32316724.0
3484.0,32011493.0
3485.0,32082866.0
3486.0,31672330.0
3487.0,32325810.0
3488.0,32263333.0
3489.0,32186350.0
3490.0,32246222.0
3491.0,31601708.0
3492.0,31407105.0
3493.0,31354997.0
3494.0,32488103.0
3495.0,32072557.0
3496.0,32174368.0
3497.0,31970587.0
3498.0,31948094.0
3499.0,32001775.0
3500.0,32109557.0
3501.0,32120416.0
3502.0,32352810.0
3503.0,32026241.0
3504.0,32162064.0
3505.0,32173965.0
3506.0,32049434.0
3507.0,32223450.0
3508.0,32183044.0
3509.0,32072728.0
3510.0,31663514.0
3511.0,32298079.0
3512.0,32683438.0
3513.0,31904263.0
3514.0,31649517.0
3515.0,32043152.0
3516.0,32360866.0
3517.0,32058291.0
3518.0,32067558.0
3519.0,31810268.0
3520.0,32212789.0
3521.0,32040848.0
3522.0,32275076.0
3523.0,32018246.0
3524.0,32346589.0
3525.0,31137862.0
3526.0,32552073.0
3527.0,32105630.0
3528.0,32271740.0
3529.0,31925212.0
3530.0,32540031.0
3531.0,32842325.0
3532.0,32648353.0
3533.0,32268243.0
3534.0,33227404.0
3535.0,33188041.0
3536.0,33282648.0
3537.0,32694970.0
3538.0,32107052.0
3539.0,32074701.0
3540.0,32403186.0
3541.0,31921095.0
3542.0,32116330.0
3543.0,31836046.0
3544.0,32150133.0
3545.0,32117331.0
3546.0,32085111.0
3547.0,32424085.0
3548.0,31393829.0
3549.0,31819717.0
3550.0,31908351.0
3551.0,31540925.0
3552.0,31508835.0
3553.0,31935983.0
3554.0,32101732.0
3555.0,33330267.0
3556.0,32221776.0
3557.0,32145645.0
3558.0,32678008.0
3559.0,32391133.0
3560.0,32352991.0
3561.0,32252634.0
3562.0,31974014.0
3563.0,32090681.0
3564.0,32002056.0
3565.0,31835826.0
3566.0,32029598.0
3567.0,31718296.0
3568.0,32292268.0
3569.0,31681838.0
3570.0,31896389.0
3571.0,31923559.0
3572.0,31865000.0
3573.0,31713768.0
3574.0,32695311.0
3575.0,32799987.0
3576.0,32345678.0
3577.0,32409558.0
3578.0,31749254.0
3579.0,31651952.0
3580.0,31576282.0
3581.0,31867486.0
3582.0,31421121.0
3583.0,31705192.0
3584.0,31388921.0
3585.0,31208003.0
3586.0,32185980.0
3587.0,31783849.0
3588.0,31191783.0
3589.0,32154942.0
3590.0,31795430.0
3591.0,31564069.0
3592.0,31670687.0
3593.0,31095242.0
3594.0,31148112.0
3595.0,31760535.0
3596.0,31473740.0
3597.0,31983161.0
3598.0,31849872.0
3599.0,31427303.0
3600.0,33139201.0
3601.0,32765913.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
